instance_id,business_id,Feature,InstanceID,category,latitude,longitude,X,Y,city,state,stars,review_count,is_open
r6efoqznBpXCFzJWq3WVeQ__home_services,r6efoqznBpXCFzJWq3WVeQ,Home Services,r6efoqznBpXCFzJWq3WVeQ,Home Services,39.933351,-75.166504,-1376.491900,-5171.063256,Philadelphia,PA,2.5,11,1
r6gFO9a67llZRUf_jagDjA__local_services,r6gFO9a67llZRUf_jagDjA,Local Services,r6gFO9a67llZRUf_jagDjA,Local Services,39.995002,-75.102785,4052.717216,1684.224635,Philadelphia,PA,5.0,6,1
r6urzh91dq72mEREmoE-1g__sandwiches,r6urzh91dq72mEREmoE-1g,Sandwiches,r6urzh91dq72mEREmoE-1g,Sandwiches,39.9534686184,-75.1592448352,-757.971149,-2934.083064,Philadelphia,PA,4.5,76,1
r7PzCQmfs2jq-VmZjUwKjg__sandwiches,r7PzCQmfs2jq-VmZjUwKjg,Sandwiches,r7PzCQmfs2jq-VmZjUwKjg,Sandwiches,40.0357067,-75.0424596,9192.772954,6210.387018,Philadelphia,PA,3.5,58,1
r7Qy5_hyaubznXyzDCR27w__active_life,r7Qy5_hyaubznXyzDCR27w,Active Life,r7Qy5_hyaubznXyzDCR27w,Active Life,39.9579448279,-75.1696747541,-1646.657581,-2436.350590,Philadelphia,PA,4.5,30,1
r7nuOK2VR0Xw4n8vv4w8AQ__local_services,r7nuOK2VR0Xw4n8vv4w8AQ,Local Services,r7nuOK2VR0Xw4n8vv4w8AQ,Local Services,39.9233443892,-75.1812540386,-2633.276281,-6283.749147,Philadelphia,PA,4.0,25,1
r8fkTzV-yHIGKXvRm2NkzA__local_services,r8fkTzV-yHIGKXvRm2NkzA,Local Services,r8fkTzV-yHIGKXvRm2NkzA,Local Services,39.9381755,-75.1530218,-227.734337,-4634.602592,Philadelphia,PA,2.0,26,1
r8gB1EKj-YDfmfOm30TSHA__automotive,r8gB1EKj-YDfmfOm30TSHA,Automotive,r8gB1EKj-YDfmfOm30TSHA,Automotive,39.9591838,-75.2322698,-6980.099628,-2298.582988,Philadelphia,PA,2.5,5,1
r8rY6hJGtmVkJw1L--EDwg__food,r8rY6hJGtmVkJw1L--EDwg,Food,r8rY6hJGtmVkJw1L--EDwg,Food,40.0859595,-74.9711521,15268.563990,11798.251146,Philadelphia,PA,3.5,136,1
r9RdpSEb2-0SGD_UcvnDkA__restaurants,r9RdpSEb2-0SGD_UcvnDkA,Restaurants,r9RdpSEb2-0SGD_UcvnDkA,Restaurants,40.0441858,-75.0529466,8299.222899,7153.221222,Philadelphia,PA,3.5,195,1
r9tA8yW_grASyrJ-zN9dvg__local_services,r9tA8yW_grASyrJ-zN9dvg,Local Services,r9tA8yW_grASyrJ-zN9dvg,Local Services,40.050813,-75.235851,-7285.237557,7890.133258,Philadelphia,PA,2.5,15,1
rAUaBd1BMOrY9K6kZzcEEw__beauty___spas,rAUaBd1BMOrY9K6kZzcEEw,Beauty & Spas,rAUaBd1BMOrY9K6kZzcEEw,Beauty & Spas,40.0859109155,-75.0394481421,9449.365724,11792.848788,Philadelphia,PA,2.0,64,1
rBIwGqpV2CKq8UBJ5SLSOQ__local_services,rBIwGqpV2CKq8UBJ5SLSOQ,Local Services,rBIwGqpV2CKq8UBJ5SLSOQ,Local Services,40.0299059,-75.1684465,-1542.003579,5565.366596,Philadelphia,PA,1.0,28,1
rCXBILLkjEWQsNpsDo4oeQ__local_services,rCXBILLkjEWQsNpsDo4oeQ,Local Services,rCXBILLkjEWQsNpsDo4oeQ,Local Services,39.9120596,-75.1487007,140.447140,-7538.562188,Philadelphia,PA,5.0,50,1
rCjSWBrL9DWMZ_ETu5AElg__nightlife,rCjSWBrL9DWMZ_ETu5AElg,Nightlife,rCjSWBrL9DWMZ_ETu5AElg,Nightlife,39.9797416849,-75.1290151477,1817.764423,-12.647327,Philadelphia,PA,4.0,16,1
rD85GRZ7VA1ImLdyKDqsZQ__restaurants,rD85GRZ7VA1ImLdyKDqsZQ,Restaurants,rD85GRZ7VA1ImLdyKDqsZQ,Restaurants,39.933172,-75.181012,-2612.653262,-5190.967176,Philadelphia,PA,1.5,18,1
rDNXWP86KQj13D4aBT8YJQ__restaurants,rDNXWP86KQj13D4aBT8YJQ,Restaurants,rDNXWP86KQj13D4aBT8YJQ,Restaurants,39.9992943027,-75.2298320085,-6772.386390,2161.507578,Philadelphia,PA,1.0,5,1
rEAZzCiwOd-zEfN-4thlbw__food,rEAZzCiwOd-zEfN-4thlbw,Food,rEAZzCiwOd-zEfN-4thlbw,Food,40.1005648203,-75.0264709196,10555.096427,13422.290908,Philadelphia,PA,3.0,14,1
rEpuFGVZfOcKWFcFlouFLg__health___medical,rEpuFGVZfOcKWFcFlouFLg,Health & Medical,rEpuFGVZfOcKWFcFlouFLg,Health & Medical,40.067242,-75.197315,-4001.758493,9716.957231,Philadelphia,PA,2.5,19,1
rEwL8Wbm_Ym7p7GDVsE72A__shopping,rEwL8Wbm_Ym7p7GDVsE72A,Shopping,rEwL8Wbm_Ym7p7GDVsE72A,Shopping,39.9508314,-75.1738984,-2006.535433,-3227.328776,Philadelphia,PA,5.0,8,1
rFX9WHuPEb5-cZ4yN1uK6w__shopping,rFX9WHuPEb5-cZ4yN1uK6w,Shopping,rFX9WHuPEb5-cZ4yN1uK6w,Shopping,39.9612893,-75.1410845,789.389252,-2064.461746,Philadelphia,PA,4.0,77,1
rHC2W65Y1JSvk7MCsEG1BA__shopping,rHC2W65Y1JSvk7MCsEG1BA,Shopping,rHC2W65Y1JSvk7MCsEG1BA,Shopping,39.9613229,-75.1992089,-4163.129185,-2060.725591,Philadelphia,PA,3.5,11,1
rIqkOMxkeoqvUzl909gNmQ__food,rIqkOMxkeoqvUzl909gNmQ,Food,rIqkOMxkeoqvUzl909gNmQ,Food,39.9545832568,-75.1948285103,-3789.895900,-2810.140758,Philadelphia,PA,3.5,124,1
rJD6RS9k88bnvx6YLqqF5g__local_services,rJD6RS9k88bnvx6YLqqF5g,Local Services,rJD6RS9k88bnvx6YLqqF5g,Local Services,40.0743256,-75.2409555,-7720.169021,10504.618702,Philadelphia,PA,5.0,8,1
rJSLcfePsO1pdNMnauXg8A__restaurants,rJSLcfePsO1pdNMnauXg8A,Restaurants,rJSLcfePsO1pdNMnauXg8A,Restaurants,39.9630825,-75.1692673,-1611.940252,-1865.066728,Philadelphia,PA,4.0,189,1
rJvdnDnATyYo9bOKzdn3lw__active_life,rJvdnDnATyYo9bOKzdn3lw,Active Life,rJvdnDnATyYo9bOKzdn3lw,Active Life,39.9752939,-75.1380288,1049.751692,-507.219126,Philadelphia,PA,4.5,6,1
rK-F9iJA3023_puvYBzw5A__shopping,rK-F9iJA3023_puvYBzw5A,Shopping,rK-F9iJA3023_puvYBzw5A,Shopping,39.9172350802,-75.139948057,886.220444,-6963.074251,Philadelphia,PA,4.0,6,1
rK4MQ-vybY5KXI73o-0mlw__restaurants,rK4MQ-vybY5KXI73o-0mlw,Restaurants,rK4MQ-vybY5KXI73o-0mlw,Restaurants,40.025925,-75.2241818,-6290.957562,5122.710101,Philadelphia,PA,3.5,306,1
rKHK9NryBZ0BKS7PnHsZdw__food,rKHK9NryBZ0BKS7PnHsZdw,Food,rKHK9NryBZ0BKS7PnHsZdw,Food,39.9536510916,-75.1883245315,-3235.721149,-2913.792942,Philadelphia,PA,3.5,28,1
rKbTMJ7RMi06I2cW18toog__local_services,rKbTMJ7RMi06I2cW18toog,Local Services,rKbTMJ7RMi06I2cW18toog,Local Services,39.9671055,-75.1402219,862.887515,-1417.728920,Philadelphia,PA,4.5,12,1
rKggQN5KT6AtOlmuJ8NAZQ__restaurants,rKggQN5KT6AtOlmuJ8NAZQ,Restaurants,rKggQN5KT6AtOlmuJ8NAZQ,Restaurants,39.9826256,-75.1205402,2539.876561,308.029844,Philadelphia,PA,4.5,171,1
rKm8EyKQRHxidls2Pns_cw__beauty___spas,rKm8EyKQRHxidls2Pns_cw,Beauty & Spas,rKm8EyKQRHxidls2Pns_cw,Beauty & Spas,39.9493831,-75.1551309,-407.441252,-3388.372610,Philadelphia,PA,4.5,29,1
rKmDniVMLBN_WS8RaU-IGA__health___medical,rKmDniVMLBN_WS8RaU-IGA,Health & Medical,rKmDniVMLBN_WS8RaU-IGA,Health & Medical,39.950924,-75.1650573,-1253.225106,-3217.032111,Philadelphia,PA,3.5,29,1
rKt59L8Cs-mZOA0qCp1VOg__food,rKt59L8Cs-mZOA0qCp1VOg,Food,rKt59L8Cs-mZOA0qCp1VOg,Food,39.928546,-75.156939,-561.501313,-5705.355617,Philadelphia,PA,3.5,15,1
rLbg6S9R21EEaADs7k67ug__nightlife,rLbg6S9R21EEaADs7k67ug,Nightlife,rLbg6S9R21EEaADs7k67ug,Nightlife,39.9368319,-75.1547066,-371.288560,-4784.004301,Philadelphia,PA,4.0,126,1
rLhvrwxGREfdE1eMr3bG5Q__automotive,rLhvrwxGREfdE1eMr3bG5Q,Automotive,rLhvrwxGREfdE1eMr3bG5Q,Automotive,40.009905,-75.121077,2494.138250,3341.364916,Philadelphia,PA,4.0,12,1
rMWdWJHblLHt_BQ2kWj5Bg__active_life,rMWdWJHblLHt_BQ2kWj5Bg,Active Life,rMWdWJHblLHt_BQ2kWj5Bg,Active Life,39.943364,-75.159817,-806.722736,-4057.666918,Philadelphia,PA,4.5,52,1
rMokmPwVXuftCVKVgSBlPg__home_services,rMokmPwVXuftCVKVgSBlPg,Home Services,rMokmPwVXuftCVKVgSBlPg,Home Services,39.949998,-75.174757,-2079.692873,-3319.998756,Philadelphia,PA,3.5,46,1
rN5OJ7lPrvgEju-fSskS2g__local_services,rN5OJ7lPrvgEju-fSskS2g,Local Services,rN5OJ7lPrvgEju-fSskS2g,Local Services,39.9466853,-75.1639777,-1161.237250,-3688.354698,Philadelphia,PA,3.5,6,1
rNIb5eQtEHf8UvGCISvuYw__shopping,rNIb5eQtEHf8UvGCISvuYw,Shopping,rNIb5eQtEHf8UvGCISvuYw,Shopping,40.0357184,-75.2177592,-5743.716731,6211.688000,Philadelphia,PA,5.0,6,1
rO5bnXKVrfftnF75T-ZtGw__automotive,rO5bnXKVrfftnF75T-ZtGw,Automotive,rO5bnXKVrfftnF75T-ZtGw,Automotive,39.953502,-75.2197991622,-5917.532726,-2930.371194,Philadelphia,PA,2.5,22,1
rOZbHxErnT_BRanPVYWJ_Q__american__traditional,rOZbHxErnT_BRanPVYWJ_Q,American (Traditional),rOZbHxErnT_BRanPVYWJ_Q,American (Traditional),40.0357473,-75.0492389,8615.139323,6214.901538,Philadelphia,PA,5.0,9,1
rOdN7PFexB8MNqQDmCKQAA__hair_salons,rOdN7PFexB8MNqQDmCKQAA,Hair Salons,rOdN7PFexB8MNqQDmCKQAA,Hair Salons,39.967603,-75.176519,-2229.824960,-1362.409368,Philadelphia,PA,4.5,79,1
rOh8NovXVn48p8I-ZYEpQA__restaurants,rOh8NovXVn48p8I-ZYEpQA,Restaurants,rOh8NovXVn48p8I-ZYEpQA,Restaurants,39.9518677,-75.171174,-1774.401574,-3112.097314,Philadelphia,PA,4.0,213,1
rOspf7E1Y8YAbVXTZyl-tQ__bars,rOspf7E1Y8YAbVXTZyl-tQ,Bars,rOspf7E1Y8YAbVXTZyl-tQ,Bars,39.9768423,-75.1277643,1924.343524,-335.044663,Philadelphia,PA,4.0,313,1
rPltlVa25codBAOoJO8g6g__health___medical,rPltlVa25codBAOoJO8g6g,Health & Medical,rPltlVa25codBAOoJO8g6g,Health & Medical,39.9556241,-75.1647529,-1227.288552,-2694.404115,Philadelphia,PA,5.0,5,1
rPvFnIN-xVz6WXIocw0Bng__restaurants,rPvFnIN-xVz6WXIocw0Bng,Restaurants,rPvFnIN-xVz6WXIocw0Bng,Restaurants,39.953198,-75.159408,-771.873687,-2964.174499,Philadelphia,PA,3.0,67,1
rQ2CSHRkZSn5WCu7OfVI-Q__health___medical,rQ2CSHRkZSn5WCu7OfVI-Q,Health & Medical,rQ2CSHRkZSn5WCu7OfVI-Q,Health & Medical,39.968969,-75.139531415,921.720633,-1210.516888,Philadelphia,PA,5.0,193,1
rQBSBF5uwB5lPx0RfnjlQA__local_services,rQBSBF5uwB5lPx0RfnjlQA,Local Services,rQBSBF5uwB5lPx0RfnjlQA,Local Services,40.050573,-75.0066779,12241.570516,7863.446439,Philadelphia,PA,4.5,15,1
rQW9iupvhk6ScPn2VPNLVQ__food,rQW9iupvhk6ScPn2VPNLVQ,Food,rQW9iupvhk6ScPn2VPNLVQ,Food,39.952932,-75.173293,-1954.952024,-2993.752390,Philadelphia,PA,4.5,420,1
rS2z1SZHNFHIU0_KWcUgsw__food,rS2z1SZHNFHIU0_KWcUgsw,Food,rS2z1SZHNFHIU0_KWcUgsw,Food,40.0443656,-75.1194962,2628.831101,7173.214098,Philadelphia,PA,1.5,7,1
rSHtNeAzQvQiV1aw4a_mJA__health___medical,rSHtNeAzQvQiV1aw4a_mJA,Health & Medical,rSHtNeAzQvQiV1aw4a_mJA,Health & Medical,39.951521719,-75.1681888103,-1520.047000,-3150.568699,Philadelphia,PA,3.5,47,1
rSINuOQHJo0wp6OdcT38DQ__health___medical,rSINuOQHJo0wp6OdcT38DQ,Health & Medical,rSINuOQHJo0wp6OdcT38DQ,Health & Medical,40.07977,-75.0250373,10677.248699,11110.009196,Philadelphia,PA,2.0,5,1
rSV7D00UpdZyQ4CXu5OWBg__american__traditional,rSV7D00UpdZyQ4CXu5OWBg,American (Traditional),rSV7D00UpdZyQ4CXu5OWBg,American (Traditional),39.952402,-75.168211,-1521.937684,-3052.685783,Philadelphia,PA,3.5,64,1
rTM2dVxWv2HSxt56EpSRmQ__local_services,rTM2dVxWv2HSxt56EpSRmQ,Local Services,rTM2dVxWv2HSxt56EpSRmQ,Local Services,39.9358515124,-75.1522470795,-161.723891,-4893.018579,Philadelphia,PA,5.0,20,1
rTUHCFIW-spCQyUdwM9U_Q__automotive,rTUHCFIW-spCQyUdwM9U_Q,Automotive,rTUHCFIW-spCQyUdwM9U_Q,Automotive,40.0387612,-75.2389273,-7547.355230,6550.032390,Philadelphia,PA,5.0,6,1
rVGxva6cx2eID4ghDLVHJg__restaurants,rVGxva6cx2eID4ghDLVHJg,Restaurants,rVGxva6cx2eID4ghDLVHJg,Restaurants,39.9498493,-75.1615489,-954.290137,-3336.533464,Philadelphia,PA,3.5,545,1
rWM-uozynAKGxkI97twfrw__shopping,rWM-uozynAKGxkI97twfrw,Shopping,rWM-uozynAKGxkI97twfrw,Shopping,40.032211,-75.177899,-2347.408547,5821.682376,Philadelphia,PA,2.0,6,1
rWn5btW4MA4ep9y4aLTJrg__automotive,rWn5btW4MA4ep9y4aLTJrg,Automotive,rWn5btW4MA4ep9y4aLTJrg,Automotive,40.1129161,-75.0039297,12475.732265,14795.692445,Philadelphia,PA,5.0,10,1
rXtCbAdbixJbk23uwXcCmg__nightlife,rXtCbAdbixJbk23uwXcCmg,Nightlife,rXtCbAdbixJbk23uwXcCmg,Nightlife,39.9171320225,-75.2119935023,-5252.447589,-6974.533761,Philadelphia,PA,4.5,6,1
rYqmaOIULRouz_1db07OdQ__restaurants,rYqmaOIULRouz_1db07OdQ,Restaurants,rYqmaOIULRouz_1db07OdQ,Restaurants,39.931348,-75.166497,-1375.895461,-5393.787002,Philadelphia,PA,4.0,813,1
r_TpYNbdgABMwT4qhln5GA__arts___entertainment,r_TpYNbdgABMwT4qhln5GA,Arts & Entertainment,r_TpYNbdgABMwT4qhln5GA,Arts & Entertainment,39.9410605635,-75.1588042006,-720.426659,-4313.797724,Philadelphia,PA,4.5,6,1
r_oscENLKdrF2KNyWP4oow__american__new,r_oscENLKdrF2KNyWP4oow,American (New),r_oscENLKdrF2KNyWP4oow,American (New),39.9491548072,-75.1555580299,-443.835068,-3413.757647,Philadelphia,PA,4.0,105,1
ra0Xp7uUxkdVxawtdZSrEQ__shopping,ra0Xp7uUxkdVxawtdZSrEQ,Shopping,ra0Xp7uUxkdVxawtdZSrEQ,Shopping,39.9929653,-75.0991591,4361.663831,1457.753615,Philadelphia,PA,3.0,6,1
ra6Ejpr6Y5nJL1Um6pzTdg__restaurants,ra6Ejpr6Y5nJL1Um6pzTdg,Restaurants,ra6Ejpr6Y5nJL1Um6pzTdg,Restaurants,39.9405417,-75.1459758,372.623601,-4371.492793,Philadelphia,PA,4.0,97,1
raSL4fsUyZHUNMH6kTfPFw__hair_salons,raSL4fsUyZHUNMH6kTfPFw,Hair Salons,raSL4fsUyZHUNMH6kTfPFw,Hair Salons,39.9604627,-75.2303924,-6820.134827,-2156.375599,Philadelphia,PA,4.0,21,1
rabf02tlGDa8DcsYKal_kA__active_life,rabf02tlGDa8DcsYKal_kA,Active Life,rabf02tlGDa8DcsYKal_kA,Active Life,39.9479483,-75.1397376,904.152537,-3547.915312,Philadelphia,PA,4.0,7,1
rac127HhFxS1RtWA1Rf61Q__restaurants,rac127HhFxS1RtWA1Rf61Q,Restaurants,rac127HhFxS1RtWA1Rf61Q,Restaurants,39.9417497,-75.1495947,64.273425,-4237.169136,Philadelphia,PA,4.5,15,1
rajhXVhe25WptAZx26UqTA__bars,rajhXVhe25WptAZx26UqTA,Bars,rajhXVhe25WptAZx26UqTA,Bars,39.9387523,-75.1740837,-2022.324011,-4570.465269,Philadelphia,PA,4.0,216,1
rbZAoFpfbccaIwHnOskVQQ__automotive,rbZAoFpfbccaIwHnOskVQQ,Automotive,rbZAoFpfbccaIwHnOskVQQ,Automotive,39.9181439144,-75.1786950231,-2415.234092,-6862.016360,Philadelphia,PA,2.5,31,1
rc8c-tp32B71Y-yx2AFZCA__beauty___spas,rc8c-tp32B71Y-yx2AFZCA,Beauty & Spas,rc8c-tp32B71Y-yx2AFZCA,Beauty & Spas,39.9491849041,-75.1658233228,-1318.494460,-3410.411019,Philadelphia,PA,2.5,32,1
rcvQhLs6p1srhMf731740A__health___medical,rcvQhLs6p1srhMf731740A,Health & Medical,rcvQhLs6p1srhMf731740A,Health & Medical,39.9266856,-75.1688341,-1575.029230,-5912.222944,Philadelphia,PA,5.0,6,1
rdDC5Ts8NZjuGHJn4bqMAQ__food,rdDC5Ts8NZjuGHJn4bqMAQ,Food,rdDC5Ts8NZjuGHJn4bqMAQ,Food,39.9502325012,-75.16007144,-828.402422,-3293.923376,Philadelphia,PA,4.5,46,1
rdGJPaAKsf2ZUK9MWC7wcA__home_services,rdGJPaAKsf2ZUK9MWC7wcA,Home Services,rdGJPaAKsf2ZUK9MWC7wcA,Home Services,40.0459139,-75.1700425,-1677.991554,7345.377441,Philadelphia,PA,2.5,5,1
rdTz0qIjmCub1LOUh31-8Q__restaurants,rdTz0qIjmCub1LOUh31-8Q,Restaurants,rdTz0qIjmCub1LOUh31-8Q,Restaurants,40.0248837,-75.1245396,2199.105693,5006.922664,Philadelphia,PA,4.5,9,1
reEclSKK_RR3W4EFPOzhig__hair_salons,reEclSKK_RR3W4EFPOzhig,Hair Salons,reEclSKK_RR3W4EFPOzhig,Hair Salons,39.9791214,-75.1228063,2346.792383,-81.619956,Philadelphia,PA,4.5,6,1
reY1jB3RJ5FZiK1Nx6szYA__shopping,reY1jB3RJ5FZiK1Nx6szYA,Shopping,reY1jB3RJ5FZiK1Nx6szYA,Shopping,40.025529,-75.222849,-6177.395674,5078.676850,Philadelphia,PA,5.0,17,1
rf0jA1JNEBenyjvJhgr08Q__restaurants,rf0jA1JNEBenyjvJhgr08Q,Restaurants,rf0jA1JNEBenyjvJhgr08Q,Restaurants,39.9930909,-75.1192257,2651.879188,1471.719717,Philadelphia,PA,4.0,7,1
rfFJTymwtgcnSdb1BXb7xw__food,rfFJTymwtgcnSdb1BXb7xw,Food,rfFJTymwtgcnSdb1BXb7xw,Food,39.9514852281,-75.1705109411,-1717.905311,-3154.626308,Philadelphia,PA,3.5,9,1
rfGQVPUlQgqfM3Ffewze3A__beauty___spas,rfGQVPUlQgqfM3Ffewze3A,Beauty & Spas,rfGQVPUlQgqfM3Ffewze3A,Beauty & Spas,39.988039,-75.1291919,1802.704156,909.973292,Philadelphia,PA,5.0,6,1
rfTMA-0we0qbNp3iBgGWTw__local_services,rfTMA-0we0qbNp3iBgGWTw,Local Services,rfTMA-0we0qbNp3iBgGWTw,Local Services,39.949848,-75.1663717,-1365.219212,-3336.678018,Philadelphia,PA,3.0,103,1
rf_fD5vt0VIu6kQWl017Pg__shopping,rf_fD5vt0VIu6kQWl017Pg,Shopping,rf_fD5vt0VIu6kQWl017Pg,Shopping,39.950378358,-75.1459807424,372.202481,-3277.704817,Philadelphia,PA,5.0,37,1
rfoXDskPG0IK7F1xEEmkKA__health___medical,rfoXDskPG0IK7F1xEEmkKA,Health & Medical,rfoXDskPG0IK7F1xEEmkKA,Health & Medical,39.9917574,-75.2261647,-6459.911543,1323.441078,Philadelphia,PA,3.5,11,1
rg2irwT6v80vQ0sGXmJ7Yg__health___medical,rg2irwT6v80vQ0sGXmJ7Yg,Health & Medical,rg2irwT6v80vQ0sGXmJ7Yg,Health & Medical,39.950356,-75.156505,-524.522127,-3280.190917,Philadelphia,PA,3.0,6,1
rgi47E4VY0jdatSo8Oeotg__restaurants,rgi47E4VY0jdatSo8Oeotg,Restaurants,rgi47E4VY0jdatSo8Oeotg,Restaurants,40.064198,-74.9867884,13936.265265,9378.479407,Philadelphia,PA,2.5,20,1
rgkRwY28yIhw7V7ji1WP9A__arts___entertainment,rgkRwY28yIhw7V7ji1WP9A,Arts & Entertainment,rgkRwY28yIhw7V7ji1WP9A,Arts & Entertainment,39.948212,-75.1455516,408.767773,-3518.593169,Philadelphia,PA,4.0,156,1
rgkz13vQnU2WFZBQBMqMAg__local_services,rgkz13vQnU2WFZBQBMqMAg,Local Services,rgkz13vQnU2WFZBQBMqMAg,Local Services,39.9417907758,-75.1511803318,-70.831122,-4232.601709,Philadelphia,PA,3.5,124,1
rhdzgIxt3PikpHXm_QNCew__restaurants,rhdzgIxt3PikpHXm_QNCew,Restaurants,rhdzgIxt3PikpHXm_QNCew,Restaurants,39.9551232973,-75.1681293836,-1514.983518,-2750.090911,Philadelphia,PA,4.0,272,1
rhpvLGLQ0QEnyhvXkYSEOw__shopping,rhpvLGLQ0QEnyhvXkYSEOw,Shopping,rhpvLGLQ0QEnyhvXkYSEOw,Shopping,40.0751241,-75.2044136,-4606.598240,10593.407973,Philadelphia,PA,5.0,7,1
ri8K3WLymceKlwVKtLg3ng__food,ri8K3WLymceKlwVKtLg3ng,Food,ri8K3WLymceKlwVKtLg3ng,Food,40.0365676,-75.1798459,-2513.295131,6306.114862,Philadelphia,PA,3.5,60,1
rihNdO3UwfK9XljS0RlT3w__food,rihNdO3UwfK9XljS0RlT3w,Food,rihNdO3UwfK9XljS0RlT3w,Food,39.9541911,-75.1624335,-1029.662921,-2853.746665,Philadelphia,PA,4.5,32,1
rj8IQHt0PkVkxrtqVjS9AQ__local_services,rj8IQHt0PkVkxrtqVjS9AQ,Local Services,rj8IQHt0PkVkxrtqVjS9AQ,Local Services,39.9532093384,-75.1845923839,-2917.721655,-2962.913725,Philadelphia,PA,2.0,95,1
rjObkBLqlve8SAN9hUYygQ__beauty___spas,rjObkBLqlve8SAN9hUYygQ,Beauty & Spas,rjObkBLqlve8SAN9hUYygQ,Beauty & Spas,40.0588047,-75.0787606,6099.728178,8778.770981,Philadelphia,PA,4.0,9,1
rjWmcVqhXlevrXDPRNUrrQ__shopping,rjWmcVqhXlevrXDPRNUrrQ,Shopping,rjWmcVqhXlevrXDPRNUrrQ,Shopping,40.0330105,-75.0841183,5643.222682,5910.582842,Philadelphia,PA,4.0,12,1
rjdUiKAXXYHIH20zVTcPXw__sandwiches,rjdUiKAXXYHIH20zVTcPXw,Sandwiches,rjdUiKAXXYHIH20zVTcPXw,Sandwiches,39.9411822,-75.1741318,-2026.422396,-4300.272344,Philadelphia,PA,3.5,69,1
rjioWnWXnEbPc_0ocmoQEw__nightlife,rjioWnWXnEbPc_0ocmoQEw,Nightlife,rjioWnWXnEbPc_0ocmoQEw,Nightlife,40.026658,-75.2261204411,-6456.140442,5204.216095,Philadelphia,PA,3.0,100,1
rjjK00bgGHNOJWMgUXT-ng__restaurants,rjjK00bgGHNOJWMgUXT-ng,Restaurants,rjjK00bgGHNOJWMgUXT-ng,Restaurants,40.0034,-75.2067881,-4808.918694,2618.040919,Philadelphia,PA,1.5,13,1
rjuWz_AD3WfXJc03AhIO_w__arts___entertainment,rjuWz_AD3WfXJc03AhIO_w,Arts & Entertainment,rjuWz_AD3WfXJc03AhIO_w,Arts & Entertainment,39.9497563,-75.1480623,194.842330,-3346.874606,Philadelphia,PA,4.5,90,1
rjzbEpSKOkh2pQ0IPQUJ0Q__local_services,rjzbEpSKOkh2pQ0IPQUJ0Q,Local Services,rjzbEpSKOkh2pQ0IPQUJ0Q,Local Services,39.9244957,-75.1716046,-1811.091062,-6155.729050,Philadelphia,PA,4.5,16,1
rkf0KYNWsyExnVdETNh8sg__beauty___spas,rkf0KYNWsyExnVdETNh8sg,Beauty & Spas,rkf0KYNWsyExnVdETNh8sg,Beauty & Spas,40.1089584,-75.0499348,8555.844817,14355.615676,Philadelphia,PA,2.0,10,1
rkjrt-VYxSkJWqYTOz_KFQ__beauty___spas,rkjrt-VYxSkJWqYTOz_KFQ,Beauty & Spas,rkjrt-VYxSkJWqYTOz_KFQ,Beauty & Spas,40.064829,-74.983655,14203.248172,9448.643503,Philadelphia,PA,4.0,11,1
rkrnerPoeac_y2rkhshQcg__food,rkrnerPoeac_y2rkhshQcg,Food,rkrnerPoeac_y2rkhshQcg,Food,39.9761807835,-75.1581221446,-662.311737,-408.602044,Philadelphia,PA,4.5,10,1
rlKk3ynwimKAa70zhpAntA__restaurants,rlKk3ynwimKAa70zhpAntA,Restaurants,rlKk3ynwimKAa70zhpAntA,Restaurants,39.9496657,-75.143277,602.576198,-3356.948881,Philadelphia,PA,3.5,63,1
rm2XUoqkJn-d5gByPUwamw__shopping,rm2XUoqkJn-d5gByPUwamw,Shopping,rm2XUoqkJn-d5gByPUwamw,Shopping,39.9513268,-75.1702271,-1693.720488,-3172.242733,Philadelphia,PA,4.5,30,1
rmISjUzhZidf5MlqwmOqvA__beauty___spas,rmISjUzhZidf5MlqwmOqvA,Beauty & Spas,rmISjUzhZidf5MlqwmOqvA,Beauty & Spas,39.9531865,-75.1749671,-2097.594548,-2965.453242,Philadelphia,PA,5.0,6,1
rmbVGeRc6xel5blLNshuCw__active_life,rmbVGeRc6xel5blLNshuCw,Active Life,rmbVGeRc6xel5blLNshuCw,Active Life,40.0080104551,-75.1845801476,-2916.679054,3130.700844,Philadelphia,PA,4.5,15,1
rnDidItx4G8a-KWy5w1rrA__automotive,rnDidItx4G8a-KWy5w1rrA,Automotive,rnDidItx4G8a-KWy5w1rrA,Automotive,40.0288960342,-75.057874918,7879.303110,5453.074488,Philadelphia,PA,3.0,8,1
rnecTemi_wnY5fjBng77Kw__restaurants,rnecTemi_wnY5fjBng77Kw,Restaurants,rnecTemi_wnY5fjBng77Kw,Restaurants,39.9554942817,-75.1689308789,-1583.275324,-2708.839271,Philadelphia,PA,3.5,29,1
rnwZzizgpjocPOeND0luSA__food,rnwZzizgpjocPOeND0luSA,Food,rnwZzizgpjocPOeND0luSA,Food,40.0506537,-75.0646281,7303.894876,7872.419882,Philadelphia,PA,4.0,29,1
roc-xyyzN5b_nImb0NdRLQ__restaurants,roc-xyyzN5b_nImb0NdRLQ,Restaurants,roc-xyyzN5b_nImb0NdRLQ,Restaurants,39.8768139466,-75.2398777179,-7628.336060,-11457.705445,Philadelphia,PA,3.5,81,1
